,Order Date,Brand,Sneaker Name,Sale Price,Retail Price,Release Date,Shoe Size,Buyer Region,Bought for Less Than Retail,Bought for Retail,Bought for More Than Retail
218,2017-09-11, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,580,220,2017-02-25,7.5,New York,False,False,True
219,2017-09-11, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,650,220,2017-02-25,10.5,Colorado,False,False,True
220,2017-09-11, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,628,220,2017-02-25,9.5,New York,False,False,True
221,2017-09-11, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,567,220,2017-02-25,9.0,Massachusetts,False,False,True
222,2017-09-11,Off-White,Air Jordan 1 Retro High Off White Chicago,2140,190,2017-09-09,12.0,South Carolina,False,False,True
223,2017-09-11,Off-White,Nike Air Max 90 Off White,830,160,2017-09-09,10.0,California,False,False,True
224,2017-09-11,Off-White,Nike Air Max 90 Off White,820,160,2017-09-09,11.0,California,False,False,True
225,2017-09-11,Off-White,Nike Air Presto Off White,1700,160,2017-09-09,13.0,New York,False,False,True
226,2017-09-11,Off-White,Nike Air Presto Off White,1239,160,2017-09-09,10.0,Illinois,False,False,True
227,2017-09-11,Off-White,Nike Air Presto Off White,1150,160,2017-09-09,10.0,New Jersey,False,False,True
228,2017-09-11,Off-White,Nike Air VaporMax Off White,1269,250,2017-09-09,8.0,California,False,False,True
229,2017-09-11,Off-White,Nike Air VaporMax Off White,1300,250,2017-09-09,6.0,Illinois,False,False,True
230,2017-09-11,Off-White,Nike Air VaporMax Off White,1135,250,2017-09-09,10.0,New Jersey,False,False,True
231,2017-09-11,Off-White,Nike Blazer Mid Off White,770,130,2017-09-09,12.0,California,False,False,True
232,2017-09-11,Off-White,Nike Blazer Mid Off White,735,130,2017-09-09,9.0,Oregon,False,False,True
233,2017-09-11,Off-White,Nike Blazer Mid Off White,556,130,2017-09-09,10.5,Ohio,False,False,True
234,2017-09-11,Off-White,Nike Blazer Mid Off White,620,130,2017-09-09,10.0,New York,False,False,True
235,2017-09-12, Yeezy,Adidas Yeezy Boost 350 Low Pirate Black 2016,1000,200,2016-02-19,10.0,Florida,False,False,True
236,2017-09-12, Yeezy,Adidas Yeezy Boost 350 Low V2 Beluga,985,220,2016-09-24,9.0,Maryland,False,False,True
237,2017-09-12, Yeezy,Adidas Yeezy Boost 350 Low V2 Beluga,985,220,2016-09-24,10.5,North Carolina,False,False,True
238,2017-09-12, Yeezy,Adidas Yeezy Boost 350 V2 Core Black Green,650,220,2016-11-23,9.5,Oregon,False,False,True
239,2017-09-12, Yeezy,Adidas Yeezy Boost 350 V2 Core Black Green,642,220,2016-11-23,9.5,Oregon,False,False,True
240,2017-09-12, Yeezy,Adidas Yeezy Boost 350 V2 Core Black Red,1049,220,2016-11-23,7.5,California,False,False,True
241,2017-09-12, Yeezy,Adidas Yeezy Boost 350 V2 Core Black Red 2017,750,220,2017-02-11,9.0,California,False,False,True
242,2017-09-12, Yeezy,Adidas Yeezy Boost 350 V2 Core Black Red 2017,715,220,2017-02-11,8.5,Kansas,False,False,True
243,2017-09-12, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,455,220,2017-04-29,10.5,North Carolina,False,False,True
244,2017-09-12, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,450,220,2017-04-29,10.5,California,False,False,True
245,2017-09-12, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,460,220,2017-04-29,10.5,Ohio,False,False,True
246,2017-09-12, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,475,220,2017-04-29,8.0,Wisconsin,False,False,True
247,2017-09-12, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,478,220,2017-04-29,9.5,Virginia,False,False,True
248,2017-09-12, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,515,220,2017-04-29,11.5,New York,False,False,True
249,2017-09-12, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,478,220,2017-04-29,8.0,Texas,False,False,True
250,2017-09-12, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,565,220,2017-02-25,9.0,California,False,False,True
251,2017-09-12, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,675,220,2017-02-25,11.5,Pennsylvania,False,False,True
252,2017-09-12, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,745,220,2017-02-25,13.5,New York,False,False,True
253,2017-09-12, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,745,220,2017-02-25,12.5,Ohio,False,False,True
254,2017-09-12, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,567,220,2017-02-25,9.0,Ohio,False,False,True
255,2017-09-12, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,631,220,2017-02-25,11.0,Texas,False,False,True
256,2017-09-12, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,630,220,2017-02-25,11.0,New York,False,False,True
257,2017-09-12, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,630,220,2017-02-25,10.0,Michigan,False,False,True
258,2017-09-12, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,610,220,2017-02-25,8.5,Ohio,False,False,True
259,2017-09-12,Off-White,Air Jordan 1 Retro High Off White Chicago,1907,190,2017-09-09,10.5,Illinois,False,False,True
260,2017-09-12,Off-White,Nike Air Max 90 Off White,840,160,2017-09-09,11.0,Florida,False,False,True
261,2017-09-12,Off-White,Nike Air Max 90 Off White,920,160,2017-09-09,8.5,Nevada,False,False,True
262,2017-09-12,Off-White,Nike Air Max 90 Off White,850,160,2017-09-09,12.0,New York,False,False,True
263,2017-09-12,Off-White,Nike Air Presto Off White,1200,160,2017-09-09,10.0,Arizona,False,False,True
264,2017-09-12,Off-White,Nike Air VaporMax Off White,1100,250,2017-09-09,10.5,California,False,False,True
265,2017-09-12,Off-White,Nike Air VaporMax Off White,1200,250,2017-09-09,9.5,Texas,False,False,True
266,2017-09-12,Off-White,Nike Blazer Mid Off White,645,130,2017-09-09,12.0,New York,False,False,True
267,2017-09-12,Off-White,Nike Blazer Mid Off White,600,130,2017-09-09,8.5,Florida,False,False,True
268,2017-09-13, Yeezy,Adidas Yeezy Boost 350 Low V2 Beluga,1139,220,2016-09-24,12.0,Michigan,False,False,True
269,2017-09-13, Yeezy,Adidas Yeezy Boost 350 V2 Core Black Copper,750,220,2016-11-23,10.0,California,False,False,True
270,2017-09-13, Yeezy,Adidas Yeezy Boost 350 V2 Core Black Green,641,220,2016-11-23,10.0,Oregon,False,False,True
271,2017-09-13, Yeezy,Adidas Yeezy Boost 350 V2 Core Black Red 2017,810,220,2017-02-11,9.5,Maryland,False,False,True
272,2017-09-13, Yeezy,Adidas Yeezy Boost 350 V2 Core Black White,712,220,2016-12-17,10.5,Texas,False,False,True
273,2017-09-13, Yeezy,Adidas Yeezy Boost 350 V2 Core Black White,820,220,2016-12-17,6.0,Oregon,False,False,True
274,2017-09-13, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,460,220,2017-04-29,11.0,Texas,False,False,True
275,2017-09-13, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,459,220,2017-04-29,8.5,Pennsylvania,False,False,True
276,2017-09-13, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,529,220,2017-04-29,12.0,Illinois,False,False,True
277,2017-09-13, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,470,220,2017-04-29,8.5,Minnesota,False,False,True
278,2017-09-13, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,460,220,2017-04-29,10.0,New York,False,False,True
279,2017-09-13, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,606,220,2017-02-25,9.5,New York,False,False,True
280,2017-09-13, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,624,220,2017-02-25,9.5,Connecticut,False,False,True
281,2017-09-13, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,691,220,2017-02-25,6.0,Oregon,False,False,True
282,2017-09-13, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,619,220,2017-02-25,8.5,Connecticut,False,False,True
283,2017-09-13, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,785,220,2017-02-25,12.5,Oregon,False,False,True
284,2017-09-13, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,599,220,2017-02-25,7.0,New York,False,False,True
285,2017-09-13, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,625,220,2017-02-25,10.5,Ohio,False,False,True
286,2017-09-13, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,620,220,2017-02-25,10.0,Washington,False,False,True
287,2017-09-13,Off-White,Air Jordan 1 Retro High Off White Chicago,2100,190,2017-09-09,10.0,Ohio,False,False,True
288,2017-09-13,Off-White,Air Jordan 1 Retro High Off White Chicago,1900,190,2017-09-09,10.5,Ohio,False,False,True
289,2017-09-13,Off-White,Air Jordan 1 Retro High Off White Chicago,2000,190,2017-09-09,10.5,New York,False,False,True
290,2017-09-13,Off-White,Nike Air Max 90 Off White,890,160,2017-09-09,9.0,California,False,False,True
291,2017-09-13,Off-White,Nike Air Presto Off White,1050,160,2017-09-09,8.0,Wisconsin,False,False,True
292,2017-09-13,Off-White,Nike Air Presto Off White,1190,160,2017-09-09,8.0,Rhode Island,False,False,True
293,2017-09-13,Off-White,Nike Air VaporMax Off White,990,250,2017-09-09,9.0,Nevada,False,False,True
294,2017-09-13,Off-White,Nike Air VaporMax Off White,1070,250,2017-09-09,10.0,California,False,False,True
295,2017-09-13,Off-White,Nike Blazer Mid Off White,700,130,2017-09-09,12.0,Ohio,False,False,True
296,2017-09-13,Off-White,Nike Blazer Mid Off White,670,130,2017-09-09,9.5,Connecticut,False,False,True
297,2017-09-14, Yeezy,Adidas Yeezy Boost 350 Low Pirate Black 2016,985,200,2016-02-19,9.5,Ohio,False,False,True
298,2017-09-14, Yeezy,Adidas Yeezy Boost 350 Low Turtledove,2300,200,2015-06-27,14.0,Iowa,False,False,True
299,2017-09-14, Yeezy,Adidas Yeezy Boost 350 Low V2 Beluga,910,220,2016-09-24,8.5,Minnesota,False,False,True
300,2017-09-14, Yeezy,Adidas Yeezy Boost 350 V2 Core Black Green,680,220,2016-11-23,11.0,Washington,False,False,True
301,2017-09-14, Yeezy,Adidas Yeezy Boost 350 V2 Core Black Red,1002,220,2016-11-23,10.0,California,False,False,True
302,2017-09-14, Yeezy,Adidas Yeezy Boost 350 V2 Core Black Red 2017,810,220,2017-02-11,9.5,Colorado,False,False,True
303,2017-09-14, Yeezy,Adidas Yeezy Boost 350 V2 Core Black Red 2017,998,220,2017-02-11,6.0,Michigan,False,False,True
304,2017-09-14, Yeezy,Adidas Yeezy Boost 350 V2 Core Black White,817,220,2016-12-17,5.0,California,False,False,True
305,2017-09-14, Yeezy,Adidas Yeezy Boost 350 V2 Core Black White,700,220,2016-12-17,9.0,California,False,False,True
306,2017-09-14, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,469,220,2017-04-29,11.0,Virginia,False,False,True
307,2017-09-14, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,431,220,2017-04-29,10.5,Oklahoma,False,False,True
308,2017-09-14, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,460,220,2017-04-29,10.5,Florida,False,False,True
309,2017-09-14, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,626,220,2017-02-25,9.5,Texas,False,False,True
310,2017-09-14, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,635,220,2017-02-25,13.0,New Jersey,False,False,True
311,2017-09-14, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,570,220,2017-02-25,14.0,New York,False,False,True
312,2017-09-14, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,599,220,2017-02-25,7.0,California,False,False,True
313,2017-09-14, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,608,220,2017-02-25,10.0,Ohio,False,False,True
314,2017-09-14, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,570,220,2017-02-25,8.0,California,False,False,True
315,2017-09-14, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,569,220,2017-02-25,8.0,Washington,False,False,True
316,2017-09-14, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,625,220,2017-02-25,11.0,Texas,False,False,True
317,2017-09-14,Off-White,Air Jordan 1 Retro High Off White Chicago,1700,190,2017-09-09,10.0,Michigan,False,False,True
318,2017-09-14,Off-White,Air Jordan 1 Retro High Off White Chicago,2110,190,2017-09-09,9.5,Florida,False,False,True
319,2017-09-14,Off-White,Air Jordan 1 Retro High Off White Chicago,2050,190,2017-09-09,11.0,Florida,False,False,True
320,2017-09-14,Off-White,Nike Air Max 90 Off White,870,160,2017-09-09,10.5,Texas,False,False,True
321,2017-09-14,Off-White,Nike Air Presto Off White,1210,160,2017-09-09,10.0,Massachusetts,False,False,True
322,2017-09-14,Off-White,Nike Air VaporMax Off White,999,250,2017-09-09,10.5,Maryland,False,False,True
323,2017-09-14,Off-White,Nike Blazer Mid Off White,620,130,2017-09-09,8.0,New Jersey,False,False,True
324,2017-09-14,Off-White,Nike Blazer Mid Off White,625,130,2017-09-09,10.0,New York,False,False,True
325,2017-09-14,Off-White,Nike Blazer Mid Off White,664,130,2017-09-09,8.5,Connecticut,False,False,True
326,2017-09-15, Yeezy,Adidas Yeezy Boost 350 Low Turtledove,1890,200,2015-06-27,12.0,Kentucky,False,False,True
327,2017-09-15, Yeezy,Adidas Yeezy Boost 350 Low V2 Beluga,790,220,2016-09-24,7.0,California,False,False,True
328,2017-09-15, Yeezy,Adidas Yeezy Boost 350 Low V2 Beluga,800,220,2016-09-24,7.0,California,False,False,True
329,2017-09-15, Yeezy,Adidas Yeezy Boost 350 V2 Core Black Red 2017,975,220,2017-02-11,5.0,Oregon,False,False,True
330,2017-09-15, Yeezy,Adidas Yeezy Boost 350 V2 Core Black Red 2017,875,220,2017-02-11,12.0,New York,False,False,True
331,2017-09-15, Yeezy,Adidas Yeezy Boost 350 V2 Core Black White,860,220,2016-12-17,6.0,California,False,False,True
332,2017-09-15, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,470,220,2017-04-29,10.0,New Jersey,False,False,True
333,2017-09-15, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,475,220,2017-04-29,9.5,North Carolina,False,False,True
334,2017-09-15, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,474,220,2017-04-29,9.5,Florida,False,False,True
335,2017-09-15, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,567,220,2017-02-25,9.0,California,False,False,True
336,2017-09-15, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,679,220,2017-02-25,13.0,Missouri,False,False,True
337,2017-09-15, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,603,220,2017-02-25,9.5,New York,False,False,True
338,2017-09-15, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,620,220,2017-02-25,12.0,Connecticut,False,False,True
339,2017-09-15, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,635,220,2017-02-25,6.5,New York,False,False,True
340,2017-09-15, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,625,220,2017-02-25,10.5,New Jersey,False,False,True
341,2017-09-15, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,701,220,2017-02-25,5.0,Massachusetts,False,False,True
342,2017-09-15, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,618,220,2017-02-25,8.5,California,False,False,True
343,2017-09-15,Off-White,Air Jordan 1 Retro High Off White Chicago,2100,190,2017-09-09,9.5,Ohio,False,False,True
344,2017-09-15,Off-White,Air Jordan 1 Retro High Off White Chicago,1815,190,2017-09-09,11.0,California,False,False,True
345,2017-09-15,Off-White,Air Jordan 1 Retro High Off White Chicago,2100,190,2017-09-09,9.5,California,False,False,True
346,2017-09-15,Off-White,Air Jordan 1 Retro High Off White Chicago,1999,190,2017-09-09,13.0,California,False,False,True
347,2017-09-15,Off-White,Nike Air Max 90 Off White,820,160,2017-09-09,12.0,New York,False,False,True
348,2017-09-15,Off-White,Nike Air Presto Off White,1250,160,2017-09-09,9.0,Massachusetts,False,False,True
349,2017-09-15,Off-White,Nike Air Presto Off White,1110,160,2017-09-09,12.0,Alabama,False,False,True
350,2017-09-15,Off-White,Nike Air VaporMax Off White,1000,250,2017-09-09,11.5,New York,False,False,True
351,2017-09-15,Off-White,Nike Blazer Mid Off White,675,130,2017-09-09,10.0,California,False,False,True
352,2017-09-16, Yeezy,Adidas Yeezy Boost 350 Low V2 Beluga,971,220,2016-09-24,10.5,California,False,False,True
353,2017-09-16, Yeezy,Adidas Yeezy Boost 350 V2 Core Black Red 2017,794,220,2017-02-11,9.5,New York,False,False,True
354,2017-09-16, Yeezy,Adidas Yeezy Boost 350 V2 Core Black Red 2017,748,220,2017-02-11,8.5,New York,False,False,True
355,2017-09-16, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,465,220,2017-04-29,10.5,Texas,False,False,True
356,2017-09-16, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,436,220,2017-04-29,11.0,California,False,False,True
357,2017-09-16, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,475,220,2017-04-29,9.5,Massachusetts,False,False,True
358,2017-09-16, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,476,220,2017-04-29,10.0,Ohio,False,False,True
359,2017-09-16, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,474,220,2017-04-29,9.0,Texas,False,False,True
360,2017-09-16, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,454,220,2017-04-29,11.0,New York,False,False,True
361,2017-09-16, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,635,220,2017-04-29,6.0,New York,False,False,True
362,2017-09-16, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,594,220,2017-02-25,9.0,Arizona,False,False,True
363,2017-09-16, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,550,220,2017-02-25,8.0,California,False,False,True
364,2017-09-16, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,719,220,2017-02-25,5.0,Illinois,False,False,True
365,2017-09-16, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,634,220,2017-02-25,11.0,California,False,False,True
366,2017-09-16,Off-White,Air Jordan 1 Retro High Off White Chicago,1900,190,2017-09-09,9.0,Pennsylvania,False,False,True
367,2017-09-16,Off-White,Air Jordan 1 Retro High Off White Chicago,1850,190,2017-09-09,13.0,New York,False,False,True
368,2017-09-16,Off-White,Nike Air Max 90 Off White,900,160,2017-09-09,9.0,California,False,False,True
369,2017-09-16,Off-White,Nike Air Presto Off White,1100,160,2017-09-09,9.0,Nevada,False,False,True
370,2017-09-16,Off-White,Nike Air Presto Off White,1250,160,2017-09-09,9.0,Ohio,False,False,True
371,2017-09-16,Off-White,Nike Air VaporMax Off White,1000,250,2017-09-09,12.0,Illinois,False,False,True
372,2017-09-16,Off-White,Nike Air VaporMax Off White,1050,250,2017-09-09,10.5,California,False,False,True
373,2017-09-17, Yeezy,Adidas Yeezy Boost 350 Low V2 Beluga,970,220,2016-09-24,9.5,California,False,False,True
374,2017-09-17, Yeezy,Adidas Yeezy Boost 350 Low V2 Beluga,1145,220,2016-09-24,11.5,Kentucky,False,False,True
375,2017-09-17, Yeezy,Adidas Yeezy Boost 350 V2 Core Black Green,700,220,2016-11-23,10.0,New York,False,False,True
376,2017-09-17, Yeezy,Adidas Yeezy Boost 350 V2 Core Black Red,1001,220,2016-11-23,9.5,Oklahoma,False,False,True
377,2017-09-17, Yeezy,Adidas Yeezy Boost 350 V2 Core Black Red,998,220,2016-11-23,11.0,Kentucky,False,False,True
378,2017-09-17, Yeezy,Adidas Yeezy Boost 350 V2 Core Black Red 2017,795,220,2017-02-11,11.0,Oregon,False,False,True
379,2017-09-17, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,490,220,2017-04-29,7.0,Texas,False,False,True
380,2017-09-17, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,470,220,2017-04-29,8.5,California,False,False,True
381,2017-09-17, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,470,220,2017-04-29,10.0,Texas,False,False,True
382,2017-09-17, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,470,220,2017-04-29,11.0,Rhode Island,False,False,True
383,2017-09-17, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,610,220,2017-02-25,9.5,Florida,False,False,True
384,2017-09-17, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,575,220,2017-02-25,9.0,New York,False,False,True
385,2017-09-17, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,594,220,2017-02-25,9.0,Ohio,False,False,True
386,2017-09-17, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,625,220,2017-02-25,10.5,California,False,False,True
387,2017-09-17,Off-White,Air Jordan 1 Retro High Off White Chicago,1910,190,2017-09-09,10.0,Georgia,False,False,True
388,2017-09-17,Off-White,Nike Air Presto Off White,1200,160,2017-09-09,11.0,Colorado,False,False,True
389,2017-09-17,Off-White,Nike Air Presto Off White,1200,160,2017-09-09,11.0,Tennessee,False,False,True
390,2017-09-17,Off-White,Nike Air Presto Off White,1275,160,2017-09-09,9.0,California,False,False,True
391,2017-09-17,Off-White,Nike Air VaporMax Off White,1080,250,2017-09-09,8.0,New York,False,False,True
392,2017-09-17,Off-White,Nike Air VaporMax Off White,1007,250,2017-09-09,9.5,California,False,False,True
393,2017-09-17,Off-White,Nike Blazer Mid Off White,720,130,2017-09-09,9.0,California,False,False,True
394,2017-09-18, Yeezy,Adidas Yeezy Boost 350 Low V2 Beluga,925,220,2016-09-24,6.0,Oklahoma,False,False,True
395,2017-09-18, Yeezy,Adidas Yeezy Boost 350 V2 Core Black Green,681,220,2016-11-23,9.5,Oklahoma,False,False,True
396,2017-09-18, Yeezy,Adidas Yeezy Boost 350 V2 Core Black Red,1000,220,2016-11-23,9.5,Oklahoma,False,False,True
397,2017-09-18, Yeezy,Adidas Yeezy Boost 350 V2 Core Black Red 2017,802,220,2017-02-11,12.0,New York,False,False,True
398,2017-09-18, Yeezy,Adidas Yeezy Boost 350 V2 Core Black White,676,220,2016-12-17,9.0,Oregon,False,False,True
399,2017-09-18, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,463,220,2017-04-29,9.5,Washington,False,False,True
400,2017-09-18, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,460,220,2017-04-29,9.0,California,False,False,True
401,2017-09-18, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,460,220,2017-04-29,10.5,Colorado,False,False,True
402,2017-09-18, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,468,220,2017-04-29,8.5,California,False,False,True
403,2017-09-18, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,515,220,2017-04-29,4.0,Michigan,False,False,True
404,2017-09-18, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,470,220,2017-04-29,9.5,West Virginia,False,False,True
405,2017-09-18, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,624,220,2017-02-25,7.0,Florida,False,False,True
406,2017-09-18, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,605,220,2017-02-25,10.0,Texas,False,False,True
407,2017-09-18, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,602,220,2017-02-25,11.0,Florida,False,False,True
408,2017-09-18, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,599,220,2017-02-25,9.0,California,False,False,True
409,2017-09-18, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,627,220,2017-02-25,13.0,Michigan,False,False,True
410,2017-09-18, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,650,220,2017-02-25,11.0,California,False,False,True
411,2017-09-18, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,600,220,2017-02-25,9.5,Arizona,False,False,True
412,2017-09-18, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,630,220,2017-02-25,11.5,Indiana,False,False,True
413,2017-09-18,Off-White,Air Jordan 1 Retro High Off White Chicago,1800,190,2017-09-09,9.5,California,False,False,True
414,2017-09-18,Off-White,Air Jordan 1 Retro High Off White Chicago,1725,190,2017-09-09,13.0,California,False,False,True
